Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Company-Name,Consumer-Name,Date,Cost,Gross-Margin%,Break-Even,Net-Sales,Sales-per-Qty,Profit-per-Qty,Cost-per-Qty
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3,0.0,9.3312,"Dicki, Kertzmann and oConnell",null,2018-07-27,10.1088,48.00000000000001,0.21059999999999998,19.44,6.48,3.1104000000000003,3.3696
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,70.368,4,0.2,26.388,null,Ruby Ketchaside,2018-07-06,43.97999999999999,37.500000000000014,1.1727999999999992,70.16799999999999,17.592,6.597,10.994999999999997
First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,12.672,9,0.2,1.4256,null,Alejoa Kinder,2019-11-26,11.246400000000001,11.249999999999995,0.9996800000000006,12.472000000000001,1.4080000000000001,0.15839999999999999,1.2496
Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,89.95,5,0.0,43.176,null,Hatty Frances,2018-05-14,46.774,48.0,0.9744583333333333,89.95,17.990000000000002,8.635200000000001,9.354800000000001
Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,6.58,2,0.0,3.0268,Daniel LLC,null,2018-02-09,3.5532,46.0,0.07724347826086957,6.58,3.29,1.5134,1.7766
Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,94.99,1,0.0,28.497,Koelpin and Gutkowski,null,2019-10-18,66.493,30.0,2.2164333333333333,94.99,94.99,28.497,66.493
Second Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,35.12,2,0.2,13.17,null,Liuka Kiezler,2018-05-05,21.949999999999996,37.50000000000001,0.5853333333333332,34.919999999999995,17.56,6.585,10.974999999999998
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0.0,12.4416,null,Alejoa Kinder,2019-10-27,13.478400000000002,47.99999999999999,0.2808000000000001,25.92,6.48,3.1104,3.3696000000000006
Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Binders,7.96,2,0.0,3.7412,Wilderman Inc,null,2019-10-22,4.2188,47.0,0.08976170212765958,7.96,3.98,1.8706,2.1094
Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,566.97,3,0.0,153.0819,Wilderman Inc,null,2018-11-16,413.8881,27.0,15.32918888888889,566.97,188.99,51.0273,137.9627
Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,9.84,3,0.0,2.8536,Yost-McGlynn,null,2019-02-22,6.9864,29.000000000000004,0.24091034482758616,9.84,3.28,0.9512,2.3287999999999998
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,25.488,2,0.2,4.779,Champlin and Lakin,null,2019-09-10,20.709,18.75,1.10448,25.288,12.744,2.3895,10.3545
Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024,Stiedemann-Lockman,null,2018-12-18,7.2576,3.9999999999999947,1.8144000000000025,7.56,1.26,0.0504,1.2096
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,60.84,3,0.0,19.4688,null,Aurea Gepson,2019-03-07,41.3712,32.0,1.29285,60.84,20.28,6.4896,13.7904
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,450.04,2,0.0,58.5052,null,Laura Daintrey,2018-05-04,391.5348,13.0,30.11806153846154,450.04,225.02,29.2526,195.7674
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,34.6,2,0.0,16.608,null,Catriona Soppit,2019-09-02,17.992,48.0,0.37483333333333335,34.6,17.3,8.304,8.996
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,467.97,3,0.0,140.391,null,Laura Daintrey,2019-11-17,327.57900000000006,29.99999999999999,10.919300000000007,467.97,155.99,46.797,109.19300000000003
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,33.02,2,0.0,15.8496,null,Aida Wickson,2019-10-16,17.1704,48.00000000000001,0.3577166666666666,33.02,16.51,7.9248,8.5852
First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,17.088,2,0.2,1.068,Botsford-Sporer,null,2018-05-25,16.02,6.250000000000008,2.5631999999999966,16.888,8.544,0.534,8.01
Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Art,3.008,2,0.2,0.3384,"Dicki, Kertzmann and oConnell",null,2019-01-08,2.6696,11.250000000000002,0.23729777777777775,2.808,1.504,0.1692,1.3348
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,268.24,7,0.2,93.884,null,Aida Wickson,2019-04-14,174.356,35.0,4.9816,268.04,38.32,13.412,24.907999999999998
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,431.16,5,0.2,107.79,null,Jeramey Layus,2018-01-17,323.37,25.000000000000007,12.934799999999996,430.96000000000004,86.232,21.558,64.674
Second Class,Corporate,United States,Buffalo,New York,14215,East,Technology,Phones,43.6,4,0.0,12.208,Stracke Group,null,2018-10-11,31.392000000000003,27.999999999999996,1.1211428571428574,43.6,10.9,3.052,7.848000000000001
Second Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,154.95,3,0.0,30.99,Cartwright LLC,null,2019-08-08,123.96,20.0,6.1979999999999995,154.95,51.65,10.33,41.32
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,15.552,3,0.2,5.4432,Kilback-Baumbach,null,2018-10-04,10.108799999999999,35.00000000000001,0.28882285714285705,15.352,5.184,1.8144,3.3695999999999997
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,42.208,2,0.2,13.7176,null,Shandeigh Kidston,2018-07-18,28.4904,32.49999999999999,0.8766276923076926,42.007999999999996,21.104,6.8588,14.2452
First Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,null,Abrahan Grimsdell,2019-06-23,6.7392,35.0,0.19254857142857143,10.168000000000001,5.184,1.8144,3.3696
First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,2.224,1,0.2,0.556,Labadie-Erdman,null,2019-09-19,1.6680000000000001,25.0,0.06672,2.024,2.224,0.556,1.6680000000000001
Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,74.52,9,0.0,35.0244,null,Liuka Kiezler,2019-06-25,39.495599999999996,47.0,0.8403319148936169,74.52,8.28,3.8916,4.3884
Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,17.52,3,0.0,5.256,Kozey Inc,null,2018-09-25,12.264,30.000000000000004,0.40879999999999994,17.52,5.84,1.752,4.088
Same Day,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Chairs,1779.9,5,0.0,373.779,Kling-Labadie,null,2018-07-01,1406.121,21.0,66.95814285714286,1779.9,355.98,74.7558,281.2242
Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,219.9,5,0.0,59.373,Heller Group,null,2018-12-04,160.52700000000002,26.999999999999996,5.945444444444446,219.9,43.980000000000004,11.8746,32.1054
First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,7.152,3,0.2,0.7152,null,Talbot Colman,2018-01-19,6.4368,10.000000000000004,0.6436799999999998,6.952,2.384,0.23839999999999997,2.1456
Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,26.72,5,0.2,9.352,null,Taylor Melsome,2018-01-19,17.368,35.0,0.4962285714285714,26.52,5.343999999999999,1.8704,3.4736
Same Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,1039.728,2,0.2,90.9762,Labadie-Erdman,null,2019-04-09,948.7518,8.750000000000005,108.42877714285707,1039.528,519.864,45.4881,474.3759
Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,45.96,2,0.0,13.788,Graham,null,2019-07-06,32.172,30.00000000000001,1.0723999999999996,45.96,22.98,6.894,16.086
Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,456.588,2,0.7,-304.392,null,Dur Turner,2019-01-09,760.98,-66.66666666666666,-11.414700000000002,455.88800000000003,228.294,-152.196,380.49
Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Machines,4499.985,5,0.7,-6599.978,null,Liuka Kiezler,2018-10-22,11099.963,-146.66666666666669,-75.68156590909089,4499.285,899.997,-1319.9956,2219.9926
Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,59.976,3,0.2,11.9952,null,Laura Daintrey,2019-02-17,47.9808,19.999999999999996,2.3990400000000007,59.775999999999996,19.992,3.9984,15.9936
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,6.12,3,0.0,2.8764,null,Vladamir Hay,2019-08-03,3.2436000000000003,47.0,0.06901276595744682,6.12,2.04,0.9588,1.0812000000000002
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,10.98,1,0.0,2.9646,Macejkovic-Kerluke,null,2018-04-28,8.0154,27.000000000000007,0.29686666666666656,10.98,10.98,2.9646,8.0154
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,7.86,3,0.0,3.6156,Kling-Labadie,null,2018-04-04,4.244400000000001,46.0,0.09226956521739131,7.86,2.62,1.2052,1.4148000000000003
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,51.45,3,0.0,13.8915,Champlin and Lakin,null,2019-05-18,37.5585,27.0,1.3910555555555557,51.45,17.150000000000002,4.6305000000000005,12.5195
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,37.056,3,0.2,13.896,Heller Group,null,2019-07-16,23.159999999999997,37.50000000000001,0.6175999999999998,36.855999999999995,12.351999999999999,4.632000000000001,7.719999999999999
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,203.92,4,0.0,55.0584,null,Talbot Colman,2018-02-11,148.86159999999998,27.000000000000007,5.513392592592591,203.92,50.98,13.7646,37.215399999999995
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,29.56,4,0.0,7.9812,null,Taylor Melsome,2019-06-04,21.578799999999998,27.000000000000007,0.7992148148148145,29.56,7.39,1.9953,5.394699999999999
Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,8.568,3,0.8,-14.5656,null,Catherine Ilieve,2018-03-04,23.1336,-170.00000000000003,-0.13607999999999998,7.768,2.856,-4.8552,7.711200000000001
Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,45.248,2,0.2,3.9592,Kunze LLC,null,2019-01-21,41.288799999999995,8.750000000000007,4.718719999999996,45.047999999999995,22.624,1.9796,20.644399999999997
Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,876.3,10,0.4,-292.1,Kohler-Carroll,null,2019-12-05,1168.4,-33.33333333333335,-35.051999999999985,875.9,87.63,-29.21,116.84
Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,185.376,2,0.2,-34.758,Labadie-Erdman,null,2018-11-23,220.13400000000001,-18.750000000000007,-11.740479999999996,185.17600000000002,92.688,-17.379,110.06700000000001
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,25.06,2,0.0,11.7782,null,Brittan Scheffler,2018-05-10,13.281799999999999,47.0,0.2825914893617021,25.06,12.53,5.8891,6.640899999999999
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.89,1,0.8,-4.7685,null,Brittan Scheffler,2018-07-13,7.6585,-164.99999999999997,-0.04641515151515152,2.09,2.89,-4.7685,7.6585
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,7.896,3,0.2,2.4675,null,Alejoa Kinder,2018-10-03,5.4285,31.250000000000007,0.17371199999999995,7.696,2.632,0.8224999999999999,1.8094999999999999
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736,null,Abrahan Grimsdell,2018-11-22,32.7816,-44.999999999999986,-0.7284800000000001,22.008,7.5360000000000005,-3.3912,10.9272
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,30.528,8,0.2,9.54,null,Aida Wickson,2019-07-22,20.988,31.25,0.671616,30.328,3.816,1.1925,2.6235
Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,4.842,3,0.7,-3.3894,Schuster Group,null,2018-02-21,8.2314,-70.00000000000003,-0.11759142857142853,4.1419999999999995,1.6139999999999999,-1.1298000000000001,2.7438000000000002
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,1.8,5,0.8,-2.88,Kilback-Baumbach,null,2018-07-20,4.68,-160.0,-0.029249999999999998,1.0,0.36,-0.576,0.9359999999999999
First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,39.984,2,0.2,-1.4994,Lemke,null,2019-02-19,41.4834,-3.7500000000000036,-11.06223999999999,39.784,19.992,-0.7497,20.7417
Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,32.4,5,0.0,15.876,Denesik and Rutherford,null,2019-07-09,16.524,48.99999999999999,0.33722448979591846,32.4,6.4799999999999995,3.1752,3.3048
Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,97.88,2,0.0,48.94,Blanda,null,2018-04-24,48.94,50.0,0.9788,97.88,48.94,24.47,24.47
Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,307.168,4,0.2,30.7168,null,Abrahan Grimsdell,2019-12-15,276.45120000000003,9.999999999999993,27.645120000000023,306.968,76.792,7.6792,69.11280000000001
Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,26.9,5,0.0,13.181,"Ankunding,Hand and Schmidt",null,2018-07-24,13.719,49.0,0.2799795918367347,26.9,5.38,2.6361999999999997,2.7438
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,47.01,3,0.0,22.0947,Renner,null,2018-05-12,24.9153,47.0,0.5301127659574468,47.01,15.67,7.3649,8.3051
First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,469.99,1,0.0,136.2971,Krajcik and Carroll,null,2018-04-07,333.6929,28.999999999999996,11.506651724137933,469.99,469.99,136.2971,333.6929
First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,207.846,3,0.1,2.3094,"Ankunding,Hand and Schmidt",null,2018-04-09,205.5366,1.1111111111111163,184.98293999999913,207.746,69.282,0.7698,68.51219999999999
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,324.744,3,0.2,-77.1267,null,Dur Turner,2018-04-08,401.87070000000006,-23.750000000000007,-16.920871578947366,324.54400000000004,108.248,-25.7089,133.95690000000002
Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,40.48,2,0.0,14.5728,null,Brittan Scheffler,2019-01-17,25.907199999999996,36.00000000000001,0.7196444444444442,40.48,20.24,7.2864,12.953599999999998
Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,12.0,4,0.2,4.2,Predovic Group,null,2019-02-20,7.8,35.0,0.22285714285714286,11.8,3.0,1.05,1.95
Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,720.064,4,0.2,-63.0056,Predovic Group,null,2019-08-26,783.0695999999999,-8.749999999999995,-89.49366857142861,719.8639999999999,180.016,-15.7514,195.76739999999998
Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,25.424,1,0.2,-4.767,Kilback-Baumbach,null,2018-06-24,30.191,-18.749999999999996,-1.6101866666666669,25.224,25.424,-4.767,30.191
Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,2.816,2,0.2,0.3168,Schuster Group,null,2019-08-28,2.4991999999999996,11.250000000000007,0.22215111111111094,2.6159999999999997,1.408,0.1584,1.2495999999999998
Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,3.204,2,0.7,-2.5632,Kunze LLC,null,2018-01-07,5.767200000000001,-80.00000000000001,-0.07209,2.5040000000000004,1.602,-1.2816,2.8836000000000004
Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,30.828,7,0.7,-24.6624,null,Franzen Ellett,2019-07-23,55.4904,-80.0,-0.69363,30.128,4.404,-3.5232,7.9272
Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,47.616,3,0.2,5.952,null,Dur Turner,2019-05-11,41.664,12.499999999999996,3.333120000000001,47.416,15.872,1.984,13.888
Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,108.784,2,0.2,10.8784,null,Barnett Hogben,2018-09-28,97.9056,10.0,9.790560000000001,108.584,54.392,5.4392,48.9528
First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,4.77,1,0.0,2.1465,null,Aurea Gepson,2019-10-05,2.6234999999999995,45.00000000000001,0.05829999999999998,4.77,4.77,2.1465,2.6234999999999995
First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,7.98,3,0.0,2.0748,null,Alejoa Kinder,2019-02-17,5.905200000000001,25.999999999999996,0.22712307692307698,7.98,2.66,0.6916000000000001,1.9684000000000001
First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,550.431,3,0.3,-47.1798,null,Alejoa Kinder,2019-02-21,597.6108,-8.571428571428571,-69.72126,550.1310000000001,183.477,-15.7266,199.20360000000002
First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,10.56,6,0.0,4.6464,null,Liuka Kiezler,2019-06-28,5.913600000000001,43.99999999999999,0.13440000000000005,10.56,1.76,0.7744,0.9856000000000001
First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,1497.666,2,0.15,140.9568,Stiedemann-Lockman,null,2018-02-26,1356.7092,9.411764705882348,144.15035250000008,1497.5159999999998,748.833,70.4784,678.3546
First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,17.52,2,0.2,-3.504,Weissnat-Romaguera,null,2018-08-20,21.024,-20.00000000000001,-1.0511999999999995,17.32,8.76,-1.752,10.512
Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,113.22,3,0.0,29.4372,Torphy and Kertzmann,null,2019-09-11,83.7828,26.000000000000007,3.2224153846153833,113.22,37.74,9.8124,27.927599999999998
Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,35.88,6,0.0,17.5812,Torphy and Kertzmann,null,2018-08-04,18.298800000000004,48.99999999999999,0.3734448979591838,35.88,5.98,2.9301999999999997,3.0498000000000007
Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,4535.976,3,0.2,1644.2913,Labadie-Erdman,null,2018-12-03,2891.6847,36.25,79.7706124137931,4535.776,1511.992,548.0971000000001,963.8948999999999
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,11.84,8,0.0,5.6832,null,Alejoa Kinder,2019-01-19,6.1568,48.00000000000001,0.12826666666666664,11.84,1.48,0.7104,0.7696
Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,592.74,6,0.0,160.0398,Daniel LLC,null,2019-10-28,432.7002,27.0,16.025933333333334,592.74,98.79,26.6733,72.1167
Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,111.672,9,0.2,6.9795,null,Vladamir Hay,2019-01-09,104.6925,6.250000000000002,16.750799999999995,111.472,12.408,0.7755,11.6325
Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,8.64,3,0.0,2.5056,Deckow and Sons,null,2018-10-07,6.134400000000001,28.999999999999993,0.2115310344827587,8.64,2.8800000000000003,0.8351999999999999,2.0448000000000004
Standard Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,149.97,3,0.0,52.4895,Heller Group,null,2018-01-22,97.4805,35.0,2.785157142857143,149.97,49.99,17.4965,32.493500000000004
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,232.88,5,0.2,17.466,Blanda,null,2019-02-18,215.414,7.5000000000000036,28.721866666666653,232.68,46.576,3.4932000000000003,43.0828
Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,90.882,1,0.1,15.147,Reichert Group,null,2019-07-16,75.735,16.66666666666667,4.5440999999999985,90.78200000000001,90.882,15.147,75.735
Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,508.768,4,0.2,38.1576,Lesch and Rowe,null,2018-02-03,470.61039999999997,7.500000000000001,62.748053333333324,508.568,127.192,9.5394,117.65259999999999
Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,9.912,3,0.2,3.2214,"Gislason, Harvey and Paucek",null,2018-11-16,6.690600000000001,32.49999999999999,0.20586461538461545,9.712000000000002,3.3040000000000003,1.0738,2.2302000000000004
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,63.936,3,0.2,6.3936,Champlin and Lakin,null,2018-09-03,57.5424,10.0,5.75424,63.736,21.312,2.1312,19.1808
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,59.52,3,0.0,15.4752,Denesik and Rutherford,null,2018-03-14,44.0448,26.0,1.6940307692307692,59.52,19.84,5.158399999999999,14.681600000000001
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,311.976,3,0.2,38.997,"Wolf, Ondricka and Haag",null,2018-03-08,272.979,12.500000000000005,21.83831999999999,311.776,103.992,12.999,90.993
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,50.352,3,0.2,17.6232,"Gislason, Harvey and Paucek",null,2018-06-08,32.72879999999999,35.00000000000001,0.9351085714285711,50.151999999999994,16.784,5.8744000000000005,10.909599999999998
Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,19.136,2,0.2,1.9136,null,Jeremias Ledwith,2018-09-09,17.2224,9.999999999999995,1.7222400000000009,18.936,9.568,0.9568,8.6112
Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,13.12,5,0.2,2.132,Weissnat-Romaguera,null,2019-09-25,10.988,16.249999999999996,0.6761846153846155,12.92,2.6239999999999997,0.4264,2.1976
Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,241.568,2,0.2,-15.098,null,Jeramey Layus,2018-10-21,256.666,-6.249999999999993,-41.066560000000045,241.36800000000002,120.784,-7.549,128.333
Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,479.92,2,0.2,41.993,null,Vladamir Hay,2018-02-11,437.927,8.749999999999998,50.048800000000014,479.72,239.96,20.9965,218.9635
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,307.136,4,0.2,-11.5176,Deckow and Sons,null,2018-06-10,318.65360000000004,-3.750000000000005,-84.97429333333324,306.93600000000004,76.784,-2.8794,79.66340000000001
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Labels,12.6,2,0.0,5.796,Denesik and Rutherford,null,2018-10-16,6.803999999999999,46.0,0.14791304347826087,12.6,6.3,2.898,3.4019999999999997
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,159.98,2,0.0,57.5928,Smitham-Lesch,null,2018-04-17,102.38719999999999,36.0,2.844088888888889,159.98,79.99,28.7964,51.193599999999996
Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Envelopes,6.12,3,0.0,2.8764,null,Catriona Soppit,2018-03-20,3.2436000000000003,47.0,0.06901276595744682,6.12,2.04,0.9588,1.0812000000000002
Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Furniture,Tables,1184.72,4,0.0,106.6248,null,Hatty Frances,2019-08-20,1078.0952,9.000000000000004,119.78835555555551,1184.72,296.18,26.6562,269.5238
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,45.96,2,0.0,13.788,null,Liuka Kiezler,2018-11-13,32.172,30.00000000000001,1.0723999999999996,45.96,22.98,6.894,16.086
Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,58.05,3,0.0,26.703,null,Vladamir Hay,2018-02-25,31.346999999999998,46.0,0.6814565217391304,58.05,19.349999999999998,8.901,10.449
Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,71.28,11,0.0,34.2144,null,Brittan Scheffler,2019-01-11,37.0656,48.0,0.7722000000000001,71.28,6.48,3.1104,3.3696
Standard Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,124.404,4,0.3,-21.3264,null,Webb Worral,2018-02-18,145.7304,-17.14285714285715,-8.500939999999996,124.104,31.101,-5.3316,36.4326
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,154.9,5,0.0,69.705,null,Vladamir Hay,2018-06-07,85.19500000000001,44.99999999999999,1.8932222222222226,154.9,30.98,13.940999999999999,17.039
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,1871.88,12,0.0,561.564,null,Brittan Scheffler,2018-07-08,1310.3160000000003,29.99999999999999,43.67720000000003,1871.88,155.99,46.797,109.19300000000003
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,16.192,2,0.6,-6.8816,null,Brittan Scheffler,2019-10-07,23.0736,-42.49999999999999,-0.5429082352941177,15.592,8.096,-3.4408,11.5368
Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,18.936,3,0.2,-3.7872,null,Aurea Gepson,2019-12-27,22.7232,-19.999999999999993,-1.1361600000000003,18.736,6.312,-1.2624,7.5744
Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,12.672,3,0.2,-3.168,null,Aida Wickson,2018-07-28,15.84,-24.999999999999993,-0.6336000000000002,12.472000000000001,4.224,-1.056,5.28
Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Labels,5.04,2,0.2,1.764,null,Gianna Mival,2019-01-07,3.276,35.0,0.09359999999999999,4.84,2.52,0.882,1.638
Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,8.448,2,0.2,2.9568,Champlin and Lakin,null,2018-07-14,5.491200000000001,34.99999999999999,0.15689142857142863,8.248000000000001,4.224,1.4784,2.7456000000000005
Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,20.388,2,0.8,-53.0088,Walter,null,2018-09-14,73.3968,-259.99999999999994,-0.28229538461538467,19.588,10.194,-26.5044,36.6984
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,9.96,2,0.0,4.8804,Labadie-Erdman,null,2019-10-14,5.079600000000001,48.99999999999999,0.10366530612244902,9.96,4.98,2.4402,2.5398000000000005
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Appliances,320.64,4,0.0,89.7792,null,Brittan Scheffler,2018-08-13,230.86079999999998,28.000000000000004,8.24502857142857,320.64,80.16,22.4448,57.715199999999996
